# 
T	Delay	
20.6604258	0.1	06-03-24 16:29:55.208884
20.5933176	0.1	06-03-24 16:29:55.512114
20.7155527	0.1	06-03-24 16:29:55.721659
20.7164744	0.1	06-03-24 16:29:55.925678
20.6530527	0.1	06-03-24 16:29:56.131311
20.6512095	0.1	06-03-24 16:29:56.335487
20.5877878	0.1	06-03-24 16:29:56.540941
20.5868662	0.1	06-03-24 16:29:56.745369
20.5859445	0.1	06-03-24 16:29:56.950219
20.5831796	0.1	06-03-24 16:29:57.155190
20.644758	0.1	06-03-24 16:29:57.360486
20.6438364	0.1	06-03-24 16:29:57.564851
20.6429147	0.1	06-03-24 16:29:57.770036
20.6438364	0.1	06-03-24 16:29:57.974799
20.6373849	0.1	06-03-24 16:29:58.174824
20.6392282	0.1	06-03-24 16:29:58.379210
20.5767282	0.1	06-03-24 16:29:58.588700
20.5730416	0.1	06-03-24 16:29:58.793598
20.6383065	0.1	06-03-24 16:29:58.998507
20.6383065	0.1	06-03-24 16:29:59.203129
20.6383065	0.1	06-03-24 16:29:59.403469
20.6355416	0.1	06-03-24 16:29:59.608233
20.5748849	0.1	06-03-24 16:29:59.915354
20.6392282	0.1	06-03-24 16:30:00.124955
20.6383065	0.1	06-03-24 16:30:00.329134
20.6355416	0.1	06-03-24 16:30:00.534349
20.63462	0.1	06-03-24 16:30:00.738838
20.6336983	0.1	06-03-24 16:30:00.941309
20.6373849	0.1	06-03-24 16:30:01.152080
20.6355416	0.1	06-03-24 16:30:01.353698
20.6355416	0.1	06-03-24 16:30:01.558588
20.6290902	0.1	06-03-24 16:30:01.775364
20.6309334	0.1	06-03-24 16:30:01.967560
20.6410714	0.1	06-03-24 16:30:02.270924
20.6383065	0.1	06-03-24 16:30:02.480146
20.6401498	0.1	06-03-24 16:30:02.686225
20.6401498	0.1	06-03-24 16:30:02.889128
20.6383065	0.1	06-03-24 16:30:03.093817
20.5758065	0.1	06-03-24 16:30:03.299090
20.5767282	0.1	06-03-24 16:30:03.502364
20.6419931	0.1	06-03-24 16:30:03.708830
20.6401498	0.1	06-03-24 16:30:03.912594
20.5776498	0.1	06-03-24 16:30:04.118614
20.5859445	0.1	06-03-24 16:30:04.323578
20.6502878	0.1	06-03-24 16:30:04.528615
20.6502878	0.1	06-03-24 16:30:04.728437
20.6502878	0.1	06-03-24 16:30:04.938230
20.6512095	0.1	06-03-24 16:30:05.142450
20.6493662	0.1	06-03-24 16:30:05.347149
20.6521311	0.1	06-03-24 16:30:05.552416
20.6493662	0.1	06-03-24 16:30:05.857269
20.6484445	0.1	06-03-24 16:30:05.998494
20.6484445	0.1	06-03-24 16:30:06.264376
20.6512095	0.1	06-03-24 16:30:06.473430
20.6539744	0.1	06-03-24 16:30:06.673371
20.5951609	0.1	06-03-24 16:30:06.883392
20.5942393	0.1	06-03-24 16:30:07.184138
20.654896	0.1	06-03-24 16:30:07.313003
20.6585826	0.1	06-03-24 16:30:07.516261
20.6595042	0.1	06-03-24 16:30:07.722563
20.6576609	0.1	06-03-24 16:30:08.005217
20.602534	0.1	06-03-24 16:30:08.134111
20.6006907	0.1	06-03-24 16:30:08.414773
20.7256907	0.1	06-03-24 16:30:08.550984
20.7266124	0.1	06-03-24 16:30:08.824252
20.6062206	0.1	06-03-24 16:30:09.033352
20.6062206	0.1	06-03-24 16:30:09.238321
20.6080638	0.1	06-03-24 16:30:09.438882
20.6080638	0.1	06-03-24 16:30:09.643757
20.6687206	0.1	06-03-24 16:30:09.950808
20.6145153	0.1	06-03-24 16:30:10.160285
20.612672	0.1	06-03-24 16:30:10.364743
20.6742504	0.1	06-03-24 16:30:10.569425
20.6760937	0.1	06-03-24 16:30:10.776055
20.6816235	0.1	06-03-24 16:30:10.979671
20.6807019	0.1	06-03-24 16:30:11.183601
20.6834668	0.1	06-03-24 16:30:11.388190
20.6871533	0.1	06-03-24 16:30:11.593641
20.6843884	0.1	06-03-24 16:30:11.800673
20.6834668	0.1	06-03-24 16:30:12.003157
20.6843884	0.1	06-03-24 16:30:12.208237
20.6871533	0.1	06-03-24 16:30:12.412638
20.7533399	0.1	06-03-24 16:30:12.618395
20.7542615	0.1	06-03-24 16:30:12.822545
20.6936048	0.1	06-03-24 16:30:13.027353
20.6963697	0.1	06-03-24 16:30:13.232115
20.7000563	0.1	06-03-24 16:30:13.434808
20.7000563	0.1	06-03-24 16:30:13.739566
20.6403212	0.1	06-03-24 16:30:13.943202
20.6440077	0.1	06-03-24 16:30:14.153235
20.645851	0.1	06-03-24 16:30:14.358769
20.6467726	0.1	06-03-24 16:30:14.560762
20.6476943	0.1	06-03-24 16:30:14.771722
20.6504592	0.1	06-03-24 16:30:14.967599
20.7175674	0.1	06-03-24 16:30:15.176429
20.7148025	0.1	06-03-24 16:30:15.382412
20.7194106	0.1	06-03-24 16:30:15.587725
20.7194106	0.1	06-03-24 16:30:15.890091
20.7267837	0.1	06-03-24 16:30:16.099564
20.7295487	0.1	06-03-24 16:30:16.303699
20.7240188	0.1	06-03-24 16:30:16.507376
20.7267837	0.1	06-03-24 16:30:16.713750
20.6707352	0.1	06-03-24 16:30:16.914059
20.6753434	0.1	06-03-24 16:30:17.123152
20.6771867	0.1	06-03-24 16:30:17.328059
20.6781083	0.1	06-03-24 16:30:17.542923
20.7406083	0.1	06-03-24 16:30:17.835380
20.6808732	0.1	06-03-24 16:30:18.042566
20.6799516	0.1	06-03-24 16:30:18.250197
20.7442949	0.1	06-03-24 16:30:18.454410
20.748903	0.1	06-03-24 16:30:18.659256
20.6900896	0.1	06-03-24 16:30:18.864437
20.6965411	0.1	06-03-24 16:30:19.066192
20.7020709	0.1	06-03-24 16:30:19.274607
20.699306	0.1	06-03-24 16:30:19.576486
20.7664142	0.1	06-03-24 16:30:19.785930
20.7664142	0.1	06-03-24 16:30:20.001310
20.771944	0.1	06-03-24 16:30:20.195376
20.7783954	0.1	06-03-24 16:30:20.400887
20.7774738	0.1	06-03-24 16:30:20.605419
20.7756305	0.1	06-03-24 16:30:20.809328
20.7774738	0.1	06-03-24 16:30:21.014618
20.7839253	0.1	06-03-24 16:30:21.214798
20.7912984	0.1	06-03-24 16:30:21.424216
20.7912984	0.1	06-03-24 16:30:21.628921
20.7241902	0.1	06-03-24 16:30:21.832931
20.7287984	0.1	06-03-24 16:30:22.038283
20.7940633	0.1	06-03-24 16:30:22.243529
20.8005147	0.1	06-03-24 16:30:22.448174
20.8005147	0.1	06-03-24 16:30:22.656256
20.8078878	0.1	06-03-24 16:30:22.858311
20.8088095	0.1	06-03-24 16:30:23.062755
20.8097311	0.1	06-03-24 16:30:23.267602
20.7490744	0.1	06-03-24 16:30:23.472394
20.7555259	0.1	06-03-24 16:30:23.777456
20.8161826	0.1	06-03-24 16:30:23.984430
20.8143393	0.1	06-03-24 16:30:24.189153
20.8198691	0.1	06-03-24 16:30:24.389624
20.8272422	0.1	06-03-24 16:30:24.598258
20.7619773	0.1	06-03-24 16:30:24.803646
20.7610557	0.1	06-03-24 16:30:25.008312
20.8244773	0.1	06-03-24 16:30:25.213806
20.8281639	0.1	06-03-24 16:30:25.515929
20.8327721	0.1	06-03-24 16:30:25.725092
20.8300072	0.1	06-03-24 16:30:25.928957
20.7693504	0.1	06-03-24 16:30:26.135802
20.7675072	0.1	06-03-24 16:30:26.341380
20.835537	0.1	06-03-24 16:30:26.544790
20.8419884	0.1	06-03-24 16:30:26.750902
20.8419884	0.1	06-03-24 16:30:26.954083
20.8502832	0.1	06-03-24 16:30:27.156391
20.7914697	0.1	06-03-24 16:30:27.361432
20.793313	0.1	06-03-24 16:30:27.567940
20.8016077	0.1	06-03-24 16:30:27.871237
20.8650294	0.1	06-03-24 16:30:28.078168
20.8687159	0.1	06-03-24 16:30:28.282735
20.8705592	0.1	06-03-24 16:30:28.489025
20.8687159	0.1	06-03-24 16:30:28.689961
20.8724025	0.1	06-03-24 16:30:28.898318
20.8770107	0.1	06-03-24 16:30:29.101562
20.8816189	0.1	06-03-24 16:30:29.310027
20.8853054	0.1	06-03-24 16:30:29.514352
20.8853054	0.1	06-03-24 16:30:29.713561
20.8899136	0.1	06-03-24 16:30:29.921864
20.8936001	0.1	06-03-24 16:30:30.125032
20.8908352	0.1	06-03-24 16:30:30.332067
20.8255703	0.1	06-03-24 16:30:30.536305
20.8255703	0.1	06-03-24 16:30:30.742519
20.8899136	0.1	06-03-24 16:30:30.945282
20.89913	0.1	06-03-24 16:30:31.150095
20.9055814	0.1	06-03-24 16:30:31.355010
20.9046598	0.1	06-03-24 16:30:31.559395
20.9074247	0.1	06-03-24 16:30:31.764809
20.9101896	0.1	06-03-24 16:30:31.971369
20.8532194	0.1	06-03-24 16:30:32.173947
20.8541411	0.1	06-03-24 16:30:32.378777
20.9184844	0.1	06-03-24 16:30:32.583826
20.9240142	0.1	06-03-24 16:30:32.890104
20.9258575	0.1	06-03-24 16:30:33.096508
20.9277007	0.1	06-03-24 16:30:33.301495
20.9286224	0.1	06-03-24 16:30:33.505641
20.9323089	0.1	06-03-24 16:30:33.811425
20.8808686	0.1	06-03-24 16:30:34.018027
20.8799469	0.1	06-03-24 16:30:34.223210
20.8808686	0.1	06-03-24 16:30:34.529047
20.8817902	0.1	06-03-24 16:30:34.734579
20.8845551	0.1	06-03-24 16:30:34.941287
20.9488984	0.1	06-03-24 16:30:35.143580
20.94982	0.1	06-03-24 16:30:35.450814
20.8974581	0.1	06-03-24 16:30:35.656779
20.900223	0.1	06-03-24 16:30:35.962362
20.9608797	0.1	06-03-24 16:30:36.168899
20.962723	0.1	06-03-24 16:30:36.372771
20.9608797	0.1	06-03-24 16:30:36.578254
20.9682528	0.1	06-03-24 16:30:36.782902
20.9682528	0.1	06-03-24 16:30:36.989470
20.972861	0.1	06-03-24 16:30:37.191814
20.9765475	0.1	06-03-24 16:30:37.396503
20.9737826	0.1	06-03-24 16:30:37.602275
20.9783908	0.1	06-03-24 16:30:38.010887
20.9848423	0.1	06-03-24 16:30:38.138863
20.9876072	0.1	06-03-24 16:30:38.420499
20.9940586	0.1	06-03-24 16:30:38.626113
20.9968236	0.1	06-03-24 16:30:38.830009
21.0023534	0.1	06-03-24 16:30:39.036244
20.9995885	0.1	06-03-24 16:30:39.239333
20.9361668	0.1	06-03-24 16:30:39.445181
20.9416967	0.1	06-03-24 16:30:39.650485
21.0060399	0.1	06-03-24 16:30:39.854936
21.0051183	0.1	06-03-24 16:30:40.060332
21.0041967	0.1	06-03-24 16:30:40.264948
21.0097265	0.1	06-03-24 16:30:40.488785
20.9518347	0.1	06-03-24 16:30:40.673594
20.9545996	0.1	06-03-24 16:30:40.878770
20.9573645	0.1	06-03-24 16:30:41.081287
20.9601294	0.1	06-03-24 16:30:41.288146
20.9628943	0.1	06-03-24 16:30:41.493341
20.963816	0.1	06-03-24 16:30:41.700724
21.026316	0.1	06-03-24 16:30:41.900830
21.0281592	0.1	06-03-24 16:30:42.107163
20.9684242	0.1	06-03-24 16:30:42.312450
20.9693458	0.1	06-03-24 16:30:42.517161
21.0300025	0.1	06-03-24 16:30:42.721734
21.0300025	0.1	06-03-24 16:30:42.926493
21.0336891	0.1	06-03-24 16:30:43.131564
21.0373756	0.1	06-03-24 16:30:43.336262
21.0410622	0.1	06-03-24 16:30:43.541415
21.0456704	0.1	06-03-24 16:30:43.847735
21.0502785	0.1	06-03-24 16:30:44.053072
21.0475136	0.1	06-03-24 16:30:44.255928
21.0484353	0.1	06-03-24 16:30:44.462818
21.0493569	0.1	06-03-24 16:30:44.667559
20.9887002	0.1	06-03-24 16:30:44.871958
20.9887002	0.1	06-03-24 16:30:45.076637
21.05673	0.1	06-03-24 16:30:45.284050
21.0558084	0.1	06-03-24 16:30:45.485776
20.9997598	0.1	06-03-24 16:30:45.792235
21.0760844	0.1	06-03-24 16:30:46.001067
21.0806926	0.1	06-03-24 16:30:46.203357
21.0797709	0.1	06-03-24 16:30:46.408357
21.077006	0.1	06-03-24 16:30:46.611898
21.0760844	0.1	06-03-24 16:30:46.919756
21.0797709	0.1	06-03-24 16:30:47.124780
21.0862224	0.1	06-03-24 16:30:47.330039
21.0283306	0.1	06-03-24 16:30:47.535309
21.0301739	0.1	06-03-24 16:30:47.740061
21.0945171	0.1	06-03-24 16:30:47.946443
21.0972821	0.1	06-03-24 16:30:48.146407
21.1009686	0.1	06-03-24 16:30:48.354328
21.1037335	0.1	06-03-24 16:30:48.558517
21.0449201	0.1	06-03-24 16:30:48.763743
21.0458417	0.1	06-03-24 16:30:48.969804
21.1111066	0.1	06-03-24 16:30:49.171336
21.1129499	0.1	06-03-24 16:30:49.379330
21.1138715	0.1	06-03-24 16:30:49.579629
21.1184797	0.1	06-03-24 16:30:49.784107
21.1194014	0.1	06-03-24 16:30:49.993064
21.120323	0.1	06-03-24 16:30:50.197426
21.1249312	0.1	06-03-24 16:30:50.404036
21.1267745	0.1	06-03-24 16:30:50.608579
21.1230879	0.1	06-03-24 16:30:50.813558
21.1258528	0.1	06-03-24 16:30:51.014215
21.1323043	0.1	06-03-24 16:30:51.223006
21.1341476	0.1	06-03-24 16:30:51.428119
21.1369125	0.1	06-03-24 16:30:51.632726
21.1415207	0.1	06-03-24 16:30:51.938224
21.1470505	0.1	06-03-24 16:30:52.144625
21.1452072	0.1	06-03-24 16:30:52.349449
21.1498154	0.1	06-03-24 16:30:52.554658
21.1553452	0.1	06-03-24 16:30:52.754791
21.1599534	0.1	06-03-24 16:30:52.964141
21.1581101	0.1	06-03-24 16:30:53.166348
21.0937669	0.1	06-03-24 16:30:53.373953
21.0946885	0.1	06-03-24 16:30:53.578897
21.2196885	0.1	06-03-24 16:30:53.881520
21.0974534	0.1	06-03-24 16:30:54.090316
21.1002183	0.1	06-03-24 16:30:54.294797
21.1691698	0.1	06-03-24 16:30:54.598293
21.1719347	0.1	06-03-24 16:30:54.807382
21.1719347	0.1	06-03-24 16:30:55.010083
21.1710131	0.1	06-03-24 16:30:55.216536
21.1746996	0.1	06-03-24 16:30:55.420693
21.1811511	0.1	06-03-24 16:30:55.624966
21.1811511	0.1	06-03-24 16:30:55.830901
21.1783862	0.1	06-03-24 16:30:56.041337
21.1820727	0.1	06-03-24 16:30:56.240933
21.183916	0.1	06-03-24 16:30:56.542281
21.1269458	0.1	06-03-24 16:30:56.751035
21.1324756	0.1	06-03-24 16:30:56.957815
21.1977406	0.1	06-03-24 16:30:57.161478
21.1958973	0.1	06-03-24 16:30:57.367274
21.194054	0.1	06-03-24 16:30:57.572837
21.1986622	0.1	06-03-24 16:30:57.774083
21.2051137	0.1	06-03-24 16:30:57.981670
21.2078786	0.1	06-03-24 16:30:58.186253
21.1481435	0.1	06-03-24 16:30:58.392930
21.1509084	0.1	06-03-24 16:30:58.595695
21.2180166	0.1	06-03-24 16:30:58.799908
21.2207815	0.1	06-03-24 16:30:59.005720
21.2198599	0.1	06-03-24 16:30:59.210810
21.2226248	0.1	06-03-24 16:30:59.412915
21.2207815	0.1	06-03-24 16:30:59.636628
21.2253897	0.1	06-03-24 16:30:59.831328
21.2299979	0.1	06-03-24 16:31:00.029727
21.2327628	0.1	06-03-24 16:31:00.234305
21.2355277	0.1	06-03-24 16:31:00.437930
21.2346061	0.1	06-03-24 16:31:00.643259
21.1674979	0.1	06-03-24 16:31:00.846060
21.1739493	0.1	06-03-24 16:31:01.057575
21.2401359	0.1	06-03-24 16:31:01.256554
21.2410575	0.1	06-03-24 16:31:01.463097
21.1813224	0.1	06-03-24 16:31:01.765828
21.2465873	0.1	06-03-24 16:31:01.973668
21.2429008	0.1	06-03-24 16:31:02.192678
21.1831657	0.1	06-03-24 16:31:02.385216
21.1914605	0.1	06-03-24 16:31:02.588860
21.195147	0.1	06-03-24 16:31:02.794766
21.195147	0.1	06-03-24 16:31:02.998974
21.3229119	0.1	06-03-24 16:31:03.202570
21.3238336	0.1	06-03-24 16:31:03.427722
21.2640985	0.1	06-03-24 16:31:03.612084
21.2613336	0.1	06-03-24 16:31:03.916492
21.2594903	0.1	06-03-24 16:31:04.044940
21.2622552	0.1	06-03-24 16:31:04.326802
21.2696283	0.1	06-03-24 16:31:04.535921
21.2687067	0.1	06-03-24 16:31:04.737663
21.205285	0.1	06-03-24 16:31:04.943441
21.2108148	0.1	06-03-24 16:31:05.149495
21.3339716	0.1	06-03-24 16:31:05.353052
21.3321283	0.1	06-03-24 16:31:05.559299
21.2062067	0.1	06-03-24 16:31:05.781150
21.2062067	0.1	06-03-24 16:31:06.066780
21.2687067	0.1	06-03-24 16:31:06.273845
21.2714716	0.1	06-03-24 16:31:06.478749
21.2733148	0.1	06-03-24 16:31:06.784382
21.2751581	0.1	06-03-24 16:31:06.990761
21.2788447	0.1	06-03-24 16:31:07.195428
21.2825312	0.1	06-03-24 16:31:07.502351
21.2816096	0.1	06-03-24 16:31:07.708078
21.2899043	0.1	06-03-24 16:31:07.910435
21.2954341	0.1	06-03-24 16:31:08.125032
21.2935909	0.1	06-03-24 16:31:08.326917
21.2899043	0.1	06-03-24 16:31:08.626706
21.2329341	0.1	06-03-24 16:31:08.833994
21.2347774	0.1	06-03-24 16:31:09.037029
21.2954341	0.1	06-03-24 16:31:09.245284
21.2954341	0.1	06-03-24 16:31:09.448463
21.2338558	0.1	06-03-24 16:31:09.653569
21.2375423	0.1	06-03-24 16:31:09.879443
21.363464	0.1	06-03-24 16:31:10.062578
21.3653072	0.1	06-03-24 16:31:10.267811
21.2412289	0.1	06-03-24 16:31:10.471812
21.2458371	0.1	06-03-24 16:31:10.679385
21.3083371	0.1	06-03-24 16:31:10.882951
21.3064938	0.1	06-03-24 16:31:11.188182
21.3074154	0.1	06-03-24 16:31:11.395206
21.3083371	0.1	06-03-24 16:31:11.598413
21.3074154	0.1	06-03-24 16:31:11.806147
21.3092587	0.1	06-03-24 16:31:12.008275
21.3138669	0.1	06-03-24 16:31:12.213905
21.3175534	0.1	06-03-24 16:31:12.419058
21.3782102	0.1	06-03-24 16:31:12.625165
21.3763669	0.1	06-03-24 16:31:12.829142
21.2532102	0.1	06-03-24 16:31:13.034778
21.2568967	0.1	06-03-24 16:31:13.237123
21.2615049	0.1	06-03-24 16:31:13.444635
21.2615049	0.1	06-03-24 16:31:13.644998
21.3258482	0.1	06-03-24 16:31:13.951886
21.3286131	0.1	06-03-24 16:31:14.167170
21.3286131	0.1	06-03-24 16:31:14.366327
21.2661131	0.1	06-03-24 16:31:14.571408
21.2716429	0.1	06-03-24 16:31:14.775289
21.3332213	0.1	06-03-24 16:31:14.980795
21.3286131	0.1	06-03-24 16:31:15.184706
21.3350646	0.1	06-03-24 16:31:15.389209
21.3387511	0.1	06-03-24 16:31:15.594332
21.3405944	0.1	06-03-24 16:31:15.800908
21.3396727	0.1	06-03-24 16:31:16.004206
21.2771727	0.1	06-03-24 16:31:16.228612
21.2827026	0.1	06-03-24 16:31:16.412268
21.2836242	0.1	06-03-24 16:31:16.618752
21.2854675	0.1	06-03-24 16:31:16.823578
21.2900757	0.1	06-03-24 16:31:17.024015
21.2882324	0.1	06-03-24 16:31:17.232959
21.3479675	0.1	06-03-24 16:31:17.436636
21.3452026	0.1	06-03-24 16:31:17.641716
21.351654	0.1	06-03-24 16:31:17.847456
21.3498108	0.1	06-03-24 16:31:18.052524
21.2863891	0.1	06-03-24 16:31:18.354763
21.414154	0.1	06-03-24 16:31:18.564375
21.4159973	0.1	06-03-24 16:31:18.776190
21.3581055	0.1	06-03-24 16:31:18.974217
21.364557	0.1	06-03-24 16:31:19.178484
21.3039002	0.1	06-03-24 16:31:19.383734
21.3039002	0.1	06-03-24 16:31:19.584301
21.3636353	0.1	06-03-24 16:31:19.787813
21.3654786	0.1	06-03-24 16:31:19.990110
21.3682435	0.1	06-03-24 16:31:20.203081
21.3673219	0.1	06-03-24 16:31:20.407441
21.3094301	0.1	06-03-24 16:31:20.612300
21.3103517	0.1	06-03-24 16:31:20.817077
21.312195	0.1	06-03-24 16:31:21.020605
21.3094301	0.1	06-03-24 16:31:21.230339
21.3728517	0.1	06-03-24 16:31:21.432548
21.3756166	0.1	06-03-24 16:31:21.635857
21.374695	0.1	06-03-24 16:31:21.840947
21.3710084	0.1	06-03-24 16:31:22.045330
21.3765383	0.1	06-03-24 16:31:22.250872
21.3829897	0.1	06-03-24 16:31:22.455398
21.3829897	0.1	06-03-24 16:31:22.660721
21.3811464	0.1	06-03-24 16:31:22.865210
21.3158815	0.1	06-03-24 16:31:23.068281
21.3168032	0.1	06-03-24 16:31:23.274986
21.3811464	0.1	06-03-24 16:31:23.479797
21.3820681	0.1	06-03-24 16:31:23.693534
21.3214114	0.1	06-03-24 16:31:23.987261
21.4482546	0.1	06-03-24 16:31:24.197166
21.447333	0.1	06-03-24 16:31:24.401465
21.3811464	0.1	06-03-24 16:31:24.606835
21.3829897	0.1	06-03-24 16:31:24.811124
21.4445681	0.1	06-03-24 16:31:25.016024
21.4510195	0.1	06-03-24 16:31:25.220264
21.3912845	0.1	06-03-24 16:31:25.425448
21.3922061	0.1	06-03-24 16:31:25.629986
21.3912845	0.1	06-03-24 16:31:25.830774
21.3940494	0.1	06-03-24 16:31:26.039230
21.394971	0.1	06-03-24 16:31:26.253838
21.3968143	0.1	06-03-24 16:31:26.448837
21.3995792	0.1	06-03-24 16:31:26.654457
21.394971	0.1	06-03-24 16:31:26.858820
21.3380008	0.1	06-03-24 16:31:27.064002
21.3472172	0.1	06-03-24 16:31:27.273918
21.4106388	0.1	06-03-24 16:31:27.473529
21.4060307	0.1	06-03-24 16:31:27.775933
21.4087956	0.1	06-03-24 16:31:27.985982
21.4078739	0.1	06-03-24 16:31:28.188047
21.4087956	0.1	06-03-24 16:31:28.390581
21.4106388	0.1	06-03-24 16:31:28.599589
21.4115605	0.1	06-03-24 16:31:28.800114
21.4097172	0.1	06-03-24 16:31:29.007055
21.4170903	0.1	06-03-24 16:31:29.214608
21.4207769	0.1	06-03-24 16:31:29.419066
21.4134038	0.1	06-03-24 16:31:29.619374
21.4124821	0.1	06-03-24 16:31:29.926840
21.4189336	0.1	06-03-24 16:31:30.135816
21.4161687	0.1	06-03-24 16:31:30.342449
21.3536687	0.1	06-03-24 16:31:30.545560
21.3536687	0.1	06-03-24 16:31:30.750476
21.4235418	0.1	06-03-24 16:31:30.955191
21.4235418	0.1	06-03-24 16:31:31.159815
21.42815	0.1	06-03-24 16:31:31.365272
21.4299932	0.1	06-03-24 16:31:31.564742
21.4290716	0.1	06-03-24 16:31:31.871867
21.4290716	0.1	06-03-24 16:31:32.081368
21.4272283	0.1	06-03-24 16:31:32.286848
21.3619634	0.1	06-03-24 16:31:32.490623
21.3647283	0.1	06-03-24 16:31:32.695343
21.4290716	0.1	06-03-24 16:31:32.900459
21.4318365	0.1	06-03-24 16:31:33.105280
21.4318365	0.1	06-03-24 16:31:33.319621
21.4336798	0.1	06-03-24 16:31:33.514936
21.4336798	0.1	06-03-24 16:31:33.720016
21.4355231	0.1	06-03-24 16:31:33.934986
21.4364447	0.1	06-03-24 16:31:34.129519
21.4373663	0.1	06-03-24 16:31:34.336498
21.3776312	0.1	06-03-24 16:31:34.539298
21.3748663	0.1	06-03-24 16:31:34.743832
21.3776312	0.1	06-03-24 16:31:34.949407
21.3822394	0.1	06-03-24 16:31:35.154019
21.4392096	0.1	06-03-24 16:31:35.373484
21.4419745	0.1	06-03-24 16:31:35.562953
21.3794745	0.1	06-03-24 16:31:35.768124
21.3831611	0.1	06-03-24 16:31:35.972528
21.5053962	0.1	06-03-24 16:31:36.177558
21.5072394	0.1	06-03-24 16:31:36.379722
21.4539558	0.1	06-03-24 16:31:36.580084
21.4530342	0.1	06-03-24 16:31:36.791601
21.4530342	0.1	06-03-24 16:31:36.997073
21.4539558	0.1	06-03-24 16:31:37.201453
21.4594856	0.1	06-03-24 16:31:37.406991
21.458564	0.1	06-03-24 16:31:37.611009
21.4604073	0.1	06-03-24 16:31:37.815935
21.4604073	0.1	06-03-24 16:31:38.021083
21.4567207	0.1	06-03-24 16:31:38.226157
21.4576424	0.1	06-03-24 16:31:38.430936
21.3942207	0.1	06-03-24 16:31:38.635892
21.3942207	0.1	06-03-24 16:31:38.840093
21.4604073	0.1	06-03-24 16:31:39.044449
21.4604073	0.1	06-03-24 16:31:39.249429
21.458564	0.1	06-03-24 16:31:39.452793
21.4677804	0.1	06-03-24 16:31:39.659219
21.4705453	0.1	06-03-24 16:31:39.961541
21.4677804	0.1	06-03-24 16:31:40.172014
21.4659371	0.1	06-03-24 16:31:40.379913
21.4659371	0.1	06-03-24 16:31:40.580959
21.4714669	0.1	06-03-24 16:31:40.785127
21.4052804	0.1	06-03-24 16:31:40.990726
21.4043587	0.1	06-03-24 16:31:41.195404
21.4052804	0.1	06-03-24 16:31:41.400685
21.4080453	0.1	06-03-24 16:31:41.605180
21.4080453	0.1	06-03-24 16:31:41.826920
21.406202	0.1	06-03-24 16:31:42.014386
21.4098886	0.1	06-03-24 16:31:42.219373
21.4108102	0.1	06-03-24 16:31:42.423683
21.4089669	0.1	06-03-24 16:31:42.651735
21.4117318	0.1	06-03-24 16:31:42.833513
21.4742318	0.1	06-03-24 16:31:43.034168
21.4751535	0.1	06-03-24 16:31:43.242797
21.4126535	0.1	06-03-24 16:31:43.447909
21.4080453	0.1	06-03-24 16:31:43.652866
21.4723886	0.1	06-03-24 16:31:43.857087
21.4733102	0.1	06-03-24 16:31:44.062497
21.4108102	0.1	06-03-24 16:31:44.364851
21.4742318	0.1	06-03-24 16:31:44.574814
21.4760751	0.1	06-03-24 16:31:44.778802
21.4760751	0.1	06-03-24 16:31:44.982292
21.4723886	0.1	06-03-24 16:31:45.187135
21.4071236	0.1	06-03-24 16:31:45.393868
21.4034371	0.1	06-03-24 16:31:45.601910
21.4650155	0.1	06-03-24 16:31:45.803065
21.4650155	0.1	06-03-24 16:31:46.007919
21.4025155	0.1	06-03-24 16:31:46.213112
21.4015938	0.1	06-03-24 16:31:46.421332
21.4631722	0.1	06-03-24 16:31:46.622836
21.4640938	0.1	06-03-24 16:31:46.925289
21.4714669	0.1	06-03-24 16:31:47.134758
21.4668587	0.1	06-03-24 16:31:47.339156
21.4015938	0.1	06-03-24 16:31:47.544194
21.4025155	0.1	06-03-24 16:31:47.846473
21.4659371	0.1	06-03-24 16:31:48.063141
21.4640938	0.1	06-03-24 16:31:48.259577
21.4043587	0.1	06-03-24 16:31:48.466484
21.4015938	0.1	06-03-24 16:31:48.670872
21.4650155	0.1	06-03-24 16:31:48.875528
21.4659371	0.1	06-03-24 16:31:49.079883
21.4650155	0.1	06-03-24 16:31:49.285147
21.4594856	0.1	06-03-24 16:31:49.489196
21.4594856	0.1	06-03-24 16:31:49.694901
21.458564	0.1	06-03-24 16:31:49.997280
21.4576424	0.1	06-03-24 16:31:50.206986
21.458564	0.1	06-03-24 16:31:50.411558
21.4576424	0.1	06-03-24 16:31:50.611584
21.4493476	0.1	06-03-24 16:31:50.820969
21.4502693	0.1	06-03-24 16:31:51.025825
21.4475043	0.1	06-03-24 16:31:51.232980
21.4438178	0.1	06-03-24 16:31:51.435614
21.4428962	0.1	06-03-24 16:31:51.640310
21.4438178	0.1	06-03-24 16:31:51.845500
21.4428962	0.1	06-03-24 16:31:52.050031
21.3794745	0.1	06-03-24 16:31:52.258256
21.3803962	0.1	06-03-24 16:31:52.465136
21.4428962	0.1	06-03-24 16:31:52.761981
21.3776312	0.1	06-03-24 16:31:52.971592
21.375788	0.1	06-03-24 16:31:53.170772
21.3674932	0.1	06-03-24 16:31:53.380943
21.3693365	0.1	06-03-24 16:31:53.585673
21.4327581	0.1	06-03-24 16:31:53.793627
21.4318365	0.1	06-03-24 16:31:53.994846
21.42815	0.1	06-03-24 16:31:54.200173
21.4263067	0.1	06-03-24 16:31:54.404895
21.4244634	0.1	06-03-24 16:31:54.609817
